"No.","Time","Source","Destination","Protocol","Length","Info"
"3268","792.961295","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3271","793.051313","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3274","793.231476","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3277","793.456396","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3280","793.546308","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3283","793.636847","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","14","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3287","793.726895","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","15","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3290","793.863385","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","256","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3291","793.907220","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","115","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3292","793.951443","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","21","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"3302","807.362198","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","14","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3309","808.306496","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","14","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3312","808.936689","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","14","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3323","822.481670","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3327","823.426574","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3328","824.371669","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3329","825.316656","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3330","826.265239","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3331","827.206507","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3332","828.467353","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3333","829.412524","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3334","830.357444","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3335","831.302529","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3336","832.246609","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3363","833.191682","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3399","834.451778","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3406","835.396628","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3407","836.341833","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3408","837.286782","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3409","838.231857","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3410","839.491833","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3411","841.066828","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","21","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3412","841.098798","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3413","841.381863","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3414","842.326908","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3415","843.272764","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3416","844.216991","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3417","845.476852","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"3418","846.422733","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
